Time,bus5,bus6,bus8,bus4,bus7,bus9
6.2686,0.993328452,1.008768678,1.003206253,1.023070216,1.0187819,1.032895327
6.2688,0.993328631,1.008768559,1.003206372,1.023070216,1.0187819,1.032895565
6.2690,0.993328691,1.008768439,1.003206253,1.023070335,1.0187819,1.032895446
6.2692,0.99332881,1.008768559,1.003206253,1.023070335,1.0187819,1.032895565
6.2694,0.993328989,1.008768559,1.003206372,1.023070335,1.0187819,1.032895565
6.2696,0.993329048,1.008768559,1.003206253,1.023070455,1.018781781,1.032895446
6.2698,0.993329227,1.008768559,1.003206372,1.023070574,1.0187819,1.032895446
6.2700,0.993329406,1.008768559,1.003206372,1.023070574,1.0187819,1.032895446
6.2702,0.993329406,1.008768559,1.003206372,1.023070574,1.0187819,1.032895446
6.2704,0.993329585,1.008768559,1.003206372,1.023070574,1.0187819,1.032895565
6.2706,0.993329763,1.008768559,1.003206372,1.023070693,1.01878202,1.032895565
6.2708,0.993329823,1.008768559,1.003206491,1.023070812,1.0187819,1.032895446
6.2710,0.993330002,1.008768559,1.003206372,1.023070931,1.0187819,1.032895565
6.2712,0.993330061,1.008768439,1.003206372,1.023070812,1.0187819,1.032895446
6.2714,0.993330181,1.008768678,1.003206372,1.023070931,1.0187819,1.032895446
6.2716,0.99333036,1.008768439,1.003206372,1.023071051,1.0187819,1.032895565
6.2718,0.993330419,1.008768439,1.003206372,1.023071051,1.0187819,1.032895565
6.2720,0.993330598,1.008768439,1.003206491,1.02307117,1.0187819,1.032895565
6.2722,0.993330658,1.008768439,1.003206372,1.02307117,1.01878202,1.032895565
6.2724,0.993330896,1.008768439,1.003206372,1.023071289,1.0187819,1.032895446
6.2726,0.993330836,1.008768439,1.003206372,1.023071289,1.0187819,1.032895446
6.2728,0.993331015,1.008768439,1.003206372,1.023071289,1.0187819,1.032895446
6.2730,0.993331075,1.008768439,1.003206372,1.023071289,1.01878202,1.032895565
6.2732,0.993331254,1.008768439,1.003206372,1.023071408,1.0187819,1.032895446
6.2734,0.993331373,1.00876832,1.003206372,1.023071527,1.0187819,1.032895446
6.2736,0.993331552,1.00876832,1.003206372,1.023071527,1.0187819,1.032895565
6.2738,0.993331611,1.008768439,1.003206253,1.023071647,1.0187819,1.032895565
6.2740,0.99333179,1.008768439,1.003206372,1.023071647,1.01878202,1.032895446
6.2742,0.99333185,1.008768439,1.003206372,1.023071647,1.0187819,1.032895565
6.2744,0.993332028,1.00876832,1.003206372,1.023071766,1.0187819,1.032895565
6.2746,0.993332148,1.008768439,1.003206372,1.023071766,1.01878202,1.032895446
6.2748,0.993332267,1.008768439,1.003206372,1.023071766,1.0187819,1.032895684
6.2750,0.993332505,1.008768439,1.003206253,1.023071885,1.0187819,1.032895446
6.2752,0.993332505,1.00876832,1.003206253,1.023072004,1.0187819,1.032895684
6.2754,0.993332744,1.00876832,1.003206253,1.023072004,1.0187819,1.032895565
6.2756,0.993332803,1.00876832,1.003206372,1.023072124,1.01878202,1.032895565
6.2758,0.993332863,1.00876832,1.003206372,1.023072004,1.0187819,1.032895446
6.2760,0.993333042,1.008768439,1.003206372,1.023072124,1.01878202,1.032895565
6.2762,0.993333161,1.00876832,1.003206372,1.023072243,1.01878202,1.032895565
6.2764,0.99333334,1.00876832,1.003206372,1.023072243,1.01878202,1.032895684
6.2766,0.993333638,1.00876832,1.003206372,1.023072362,1.01878202,1.032895565
6.2768,0.993333638,1.00876832,1.003206372,1.023072362,1.01878202,1.032895446
6.2770,0.993333817,1.00876832,1.003206491,1.023072481,1.018782139,1.032895684
6.2772,0.993333936,1.00876832,1.003206372,1.0230726,1.018782139,1.032895565
6.2774,0.993333995,1.00876832,1.003206372,1.0230726,1.018782139,1.032895684
6.2776,0.993334174,1.008768439,1.003206372,1.0230726,1.018782139,1.032895684
6.2778,0.993334293,1.00876832,1.003206372,1.02307272,1.018782139,1.032895684
6.2780,0.993334413,1.00876832,1.003206491,1.02307272,1.018782139,1.032895684
6.2782,0.993334591,1.00876832,1.003206491,1.023072839,1.018782139,1.032895684
6.2784,0.993334711,1.00876832,1.003206491,1.023072839,1.018782139,1.032895565
6.2786,0.993334889,1.00876832,1.003206491,1.023072958,1.018782139,1.032895684
6.2788,0.993335009,1.00876832,1.003206491,1.023073077,1.018782258,1.032895565
6.2790,0.993335187,1.00876832,1.003206491,1.023072958,1.018782258,1.032895684
6.2792,0.993335366,1.00876832,1.003206372,1.023073196,1.018782258,1.032895684
6.2794,0.993335426,1.00876832,1.003206491,1.023073196,1.018782258,1.032895565
6.2796,0.993335545,1.00876832,1.003206491,1.023073196,1.018782258,1.032895684
6.2798,0.993335784,1.00876832,1.003206491,1.023073316,1.018782139,1.032895684
6.2800,0.993335903,1.008768201,1.003206611,1.023073435,1.018782258,1.032895684
6.2802,0.993336022,1.00876832,1.003206491,1.023073435,1.018782258,1.032895684
6.2804,0.993336141,1.00876832,1.003206491,1.023073554,1.018782258,1.032895684
6.2806,0.99333626,1.00876832,1.003206491,1.023073554,1.018782258,1.032895803
6.2808,0.993336499,1.008768439,1.003206491,1.023073554,1.018782258,1.032895684
6.2810,0.993336499,1.00876832,1.003206611,1.023073792,1.018782258,1.032895803
6.2812,0.993336678,1.00876832,1.003206491,1.023073673,1.018782377,1.032895684
6.2814,0.993336856,1.00876832,1.003206491,1.023073792,1.018782377,1.032895684
6.2816,0.993336976,1.00876832,1.003206491,1.023073912,1.018782258,1.032895803
6.2818,0.993337214,1.00876832,1.003206491,1.023073912,1.018782377,1.032895803
6.2820,0.993337274,1.008768439,1.003206611,1.023074031,1.018782377,1.032895803
6.2822,0.993337393,1.00876832,1.003206611,1.02307415,1.018782496,1.032895923
6.2824,0.993337572,1.00876832,1.003206611,1.023074031,1.018782377,1.032895803
6.2826,0.993337691,1.008768439,1.003206611,1.02307415,1.018782377,1.032895923
6.2828,0.993337929,1.00876832,1.003206611,1.023074269,1.018782377,1.032895803
6.2830,0.993337929,1.00876832,1.00320673,1.023074269,1.018782616,1.032895923
6.2832,0.993338168,1.008768439,1.00320673,1.023074389,1.018782616,1.032895923
6.2834,0.993338347,1.00876832,1.00320673,1.023074508,1.018782616,1.032895923
6.2836,0.993338466,1.00876832,1.00320673,1.023074508,1.018782496,1.032896042
6.2838,0.993338645,1.008768439,1.00320673,1.023074627,1.018782616,1.032895923
6.2840,0.993338764,1.008768201,1.00320673,1.023074627,1.018782616,1.032895923
6.2842,0.993338943,1.008768439,1.003206849,1.023074746,1.018782735,1.032895923
6.2844,0.993339062,1.008768439,1.00320673,1.023074746,1.018782616,1.032896042
6.2846,0.993339241,1.008768439,1.003206849,1.023074865,1.018782616,1.032896161
6.2848,0.993339419,1.008768439,1.003206968,1.023074865,1.018782735,1.032896161
6.2850,0.993339539,1.008768439,1.003206849,1.023074985,1.018782735,1.032896042
6.2852,0.993339658,1.008768439,1.003206849,1.023075104,1.018782735,1.032896161
6.2854,0.993339956,1.008768439,1.003206968,1.023075104,1.018782735,1.032896161
6.2856,0.993340015,1.008768439,1.003206968,1.023075223,1.018782854,1.032896042
6.2858,0.993340194,1.008768439,1.003207088,1.023075223,1.018782854,1.032896161
6.2860,0.993340433,1.008768439,1.003207088,1.023075342,1.018782973,1.032896161
6.2862,0.993340433,1.00876832,1.003207207,1.023075342,1.018782973,1.032896161
6.2864,0.993340612,1.008768439,1.003207207,1.023075461,1.018782973,1.03289628
6.2866,0.99334085,1.008768439,1.003207207,1.023075461,1.018782973,1.03289628
6.2868,0.993340969,1.008768559,1.003207207,1.023075581,1.018782973,1.03289628
6.2870,0.993341148,1.008768439,1.003207207,1.0230757,1.018782973,1.032896161
6.2872,0.993341267,1.008768439,1.003207207,1.0230757,1.018783092,1.03289628
6.2874,0.993341565,1.008768439,1.003207326,1.023075819,1.018782973,1.032896399
6.2876,0.993341565,1.008768559,1.003207207,1.023075938,1.018783092,1.03289628
6.2878,0.993341804,1.008768439,1.003207207,1.023076057,1.018783092,1.03289628
6.2880,0.993341923,1.008768559,1.003207326,1.023075938,1.018783092,1.03289628
6.2882,0.993342102,1.008768559,1.003207207,1.023076177,1.018783212,1.032896519
6.2884,0.99334228,1.008768559,1.003207326,1.023076057,1.018783092,1.03289628
6.2886,0.99334234,1.008768559,1.003207326,1.023076296,1.018783092,1.032896519
6.2888,0.993342519,1.008768559,1.003207326,1.023076296,1.018783212,1.032896399
6.2890,0.993342638,1.008768559,1.003207326,1.023076296,1.018783212,1.032896399
6.2892,0.993342757,1.008768559,1.003207326,1.023076415,1.018783212,1.032896519
6.2894,0.993342996,1.008768559,1.003207445,1.023076415,1.018783212,1.032896399
6.2896,0.993343055,1.008768439,1.003207445,1.023076653,1.018783212,1.032896519
6.2898,0.993343294,1.008768559,1.003207445,1.023076534,1.018783092,1.032896519
6.2900,0.993343473,1.008768559,1.003207326,1.023076534,1.018783212,1.032896519
6.2902,0.993343592,1.008768559,1.003207445,1.023076892,1.018783212,1.032896399
6.2904,0.993343651,1.008768559,1.003207564,1.023076773,1.018783212,1.032896519
6.2906,0.99334389,1.008768559,1.003207445,1.023077011,1.018783331,1.032896638
6.2908,0.993344009,1.008768559,1.003207445,1.023076892,1.018783331,1.032896519
6.2910,0.993344247,1.008768678,1.003207445,1.023077011,1.018783331,1.032896638
6.2912,0.993344367,1.008768559,1.003207564,1.023077011,1.01878345,1.032896757
6.2914,0.993344605,1.008768559,1.003207564,1.02307713,1.01878345,1.032896638
6.2916,0.993344665,1.008768559,1.003207564,1.02307725,1.01878345,1.032896757
6.2918,0.993344903,1.008768678,1.003207684,1.023077369,1.01878345,1.032896638
6.2920,0.993345082,1.008768678,1.003207684,1.023077369,1.01878345,1.032896876
6.2922,0.993345082,1.008768678,1.003207684,1.023077369,1.01878345,1.032896757
6.2924,0.993345261,1.008768559,1.003207564,1.023077488,1.018783569,1.032896757
6.2926,0.993345499,1.008768678,1.003207684,1.023077607,1.018783569,1.032896876
6.2928,0.993345678,1.008768678,1.003207803,1.023077607,1.018783569,1.032896876
6.2930,0.993345857,1.008768678,1.003207684,1.023077726,1.018783569,1.032896876
6.2932,0.993345976,1.008768678,1.003207684,1.023077726,1.018783569,1.032896876
6.2934,0.993346155,1.008768797,1.003207803,1.023077846,1.018783689,1.032896996
6.2936,0.993346274,1.008768678,1.003207922,1.023077846,1.018783808,1.032896876
6.2938,0.993346453,1.008768678,1.003207922,1.023077965,1.018783689,1.032896996
6.2940,0.993346691,1.008768797,1.003207922,1.023078084,1.018783689,1.032896996
6.2942,0.99334687,1.008768678,1.003207922,1.023078203,1.018783808,1.032896996
6.2944,0.993347049,1.008768797,1.003207922,1.023078203,1.018783808,1.032897115
6.2946,0.993347228,1.008768678,1.003207922,1.023078203,1.018783927,1.032897115
6.2948,0.993347347,1.008768797,1.003207922,1.023078322,1.018783927,1.032897115
6.2950,0.993347585,1.008768797,1.003208041,1.023078442,1.018783927,1.032897115
6.2952,0.993347645,1.008768797,1.003208041,1.023078442,1.018783927,1.032897234
6.2954,0.993347883,1.008768797,1.003208041,1.02307868,1.018783927,1.032897234
6.2956,0.993348062,1.008768916,1.003208041,1.02307868,1.018784046,1.032897353
6.2958,0.993348181,1.008768916,1.00320816,1.023078799,1.018784046,1.032897115
6.2960,0.99334842,1.008768916,1.00320816,1.023078799,1.018784165,1.032897234
6.2962,0.993348599,1.008768916,1.00320828,1.023078918,1.018784046,1.032897353
6.2964,0.993348658,1.008768916,1.00320816,1.023079038,1.018784046,1.032897234
6.2966,0.993348897,1.008768916,1.00320828,1.023079038,1.018784165,1.032897353
6.2968,0.993349016,1.008768916,1.00320828,1.023079038,1.018784285,1.032897353
6.2970,0.993349195,1.008768916,1.00320828,1.023079276,1.018784165,1.032897472
6.2972,0.993349433,1.008768916,1.00320828,1.023079276,1.018784285,1.032897472
6.2974,0.993349552,1.008768916,1.00320828,1.023079276,1.018784165,1.032897472
6.2976,0.993349731,1.008768916,1.00320828,1.023079395,1.018784285,1.032897592
6.2978,0.99334991,1.008768916,1.003208399,1.023079515,1.018784404,1.032897592
6.2980,0.993350029,1.008769035,1.00320828,1.023079634,1.018784285,1.032897592
6.2982,0.993350267,1.008769035,1.003208399,1.023079634,1.018784404,1.032897592
6.2984,0.993350387,1.008769035,1.003208399,1.023079753,1.018784404,1.032897592
6.2986,0.993350625,1.008769035,1.003208518,1.023079872,1.018784404,1.03289783
6.2988,0.993350744,1.008769155,1.003208518,1.023079872,1.018784523,1.03289783
6.2990,0.993350983,1.008769155,1.003208518,1.023079872,1.018784523,1.03289783
6.2992,0.993351162,1.008769035,1.003208637,1.023079991,1.018784523,1.03289783
6.2994,0.993351281,1.008769035,1.003208637,1.023080111,1.018784523,1.03289783
6.2996,0.993351519,1.008769155,1.003208637,1.02308023,1.018784642,1.032897949
6.2998,0.993351638,1.008769155,1.003208637,1.023080349,1.018784642,1.032897949
6.3000,0.993351817,1.008769155,1.003208637,1.023080349,1.018784761,1.032897949
6.3002,0.993351996,1.008769155,1.003208756,1.023080349,1.018784761,1.032898068
6.3004,0.993352175,1.008769274,1.003208756,1.023080587,1.018784881,1.032898068
6.3006,0.993352413,1.008769274,1.003208876,1.023080707,1.018784761,1.032898068
6.3008,0.993352592,1.008769274,1.003208876,1.023080707,1.018784881,1.032898068
6.3010,0.993352771,1.008769274,1.003208876,1.023080826,1.018784881,1.032898188
6.3012,0.99335289,1.008769274,1.003208995,1.023080826,1.018785,1.032898068
6.3014,0.993353128,1.008769274,1.003208995,1.023080945,1.018785,1.032898307
6.3016,0.993353367,1.008769393,1.003208995,1.023081064,1.018785119,1.032898188
6.3018,0.993353486,1.008769274,1.003208995,1.023081064,1.018785238,1.032898188
6.3020,0.993353665,1.008769393,1.003209233,1.023081183,1.018785119,1.032898188
6.3022,0.993353844,1.008769274,1.003209233,1.023081303,1.018785238,1.032898307
6.3024,0.993354023,1.008769393,1.003209233,1.023081422,1.018785238,1.032898426
6.3026,0.993354201,1.008769393,1.003209352,1.023081422,1.018785238,1.032898426
6.3028,0.99335438,1.008769512,1.003209472,1.023081541,1.018785238,1.032898545
6.3030,0.993354559,1.008769512,1.003209472,1.02308166,1.018785357,1.032898426
6.3032,0.993354738,1.008769512,1.003209472,1.02308166,1.018785477,1.032898545
6.3034,0.993354917,1.008769512,1.003209472,1.023081779,1.018785357,1.032898664
6.3036,0.993355215,1.008769512,1.003209591,1.023081899,1.018785477,1.032898664
6.3038,0.993355334,1.008769631,1.003209591,1.023082018,1.018785477,1.032898784
6.3040,0.993355572,1.008769631,1.003209591,1.023082018,1.018785477,1.032898784
6.3042,0.993355751,1.008769631,1.00320971,1.023082137,1.018785596,1.032898664
6.3044,0.993355811,1.008769631,1.00320971,1.023082256,1.018785715,1.032898784
6.3046,0.993356049,1.008769631,1.00320971,1.023082376,1.018785715,1.032898784
6.3048,0.993356228,1.008769751,1.00320971,1.023082256,1.018785596,1.032898903
6.3050,0.993356407,1.008769751,1.003209829,1.023082376,1.018785715,1.032898784
6.3052,0.993356645,1.008769751,1.00320971,1.023082495,1.018785715,1.032899022
6.3054,0.993356764,1.008769751,1.003209829,1.023082614,1.018785834,1.032899022
6.3056,0.993356943,1.00876987,1.003209829,1.023082614,1.018785715,1.032899141
6.3058,0.993357062,1.008769751,1.003209949,1.023082733,1.018785834,1.032899022
6.3060,0.99335736,1.008769751,1.003209949,1.023082733,1.018785834,1.032899141
6.3062,0.99335748,1.008769751,1.003209949,1.023082972,1.018785954,1.03289938
6.3064,0.993357658,1.008769751,1.003209949,1.023082972,1.018785954,1.032899141
6.3066,0.993357897,1.00876987,1.003210068,1.023083091,1.018785954,1.032899261
6.3068,0.993358135,1.00876987,1.003210068,1.02308321,1.018786073,1.032899261
6.3070,0.993358314,1.00876987,1.003210068,1.02308321,1.018786073,1.03289938
6.3072,0.993358433,1.008769989,1.003210187,1.023083329,1.018786073,1.03289938
6.3074,0.993358612,1.00876987,1.003210187,1.023083448,1.018786073,1.03289938
6.3076,0.993358791,1.00876987,1.003210187,1.023083448,1.018786192,1.032899499
6.3078,0.99335897,1.008769989,1.003210187,1.023083568,1.018786073,1.032899618
6.3080,0.993359089,1.008770108,1.003210187,1.023083687,1.018786073,1.032899499
6.3082,0.993359387,1.008770108,1.003210306,1.023083687,1.018786192,1.032899618
6.3084,0.993359566,1.008770108,1.003210306,1.023083806,1.018786311,1.032899737
6.3086,0.993359745,1.008770108,1.003210425,1.023083806,1.018786192,1.032899737
6.3088,0.993359804,1.008770108,1.003210425,1.023084044,1.018786311,1.032899737
6.3090,0.993360162,1.008770227,1.003210425,1.023084044,1.01878643,1.032899737
6.3092,0.993360281,1.008770227,1.003210425,1.023084164,1.01878655,1.032899737
6.3094,0.993360519,1.008770108,1.003210545,1.023084283,1.01878655,1.032899857
6.3096,0.993360698,1.008770347,1.003210545,1.023084402,1.01878655,1.032899857
6.3098,0.993360937,1.008770227,1.003210545,1.023084402,1.01878655,1.032900095
6.3100,0.993361116,1.008770347,1.003210664,1.023084521,1.01878655,1.032899857
6.3102,0.993361294,1.008770227,1.003210664,1.023084521,1.018786669,1.032900095
6.3104,0.993361354,1.008770347,1.003210664,1.023084641,1.018786669,1.032900095
6.3106,0.993361652,1.008770347,1.003210783,1.023084879,1.018786788,1.032900214
6.3108,0.993361831,1.008770347,1.003210902,1.023084879,1.018786669,1.032900095
6.3110,0.99336201,1.008770347,1.003210902,1.023084998,1.018786788,1.032900333
6.3112,0.993362248,1.008770466,1.003210902,1.023084998,1.018786907,1.032900214
6.3114,0.993362367,1.008770466,1.003210902,1.023085117,1.018787026,1.032900333
6.3116,0.993362665,1.008770466,1.003210902,1.023085237,1.018787026,1.032900333
6.3118,0.993362844,1.008770466,1.003211141,1.023085237,1.018787026,1.032900453
6.3120,0.993363023,1.008770466,1.003211021,1.023085356,1.018787146,1.032900572
6.3122,0.993363202,1.008770585,1.003211141,1.023085475,1.018787146,1.032900572
6.3124,0.99336338,1.008770585,1.00321126,1.023085713,1.018787146,1.032900691
6.3126,0.993363619,1.008770704,1.00321126,1.023085594,1.018787265,1.032900691
6.3128,0.993363857,1.008770704,1.00321126,1.023085833,1.018787265,1.032900691
6.3130,0.993363977,1.008770704,1.00321126,1.023085952,1.018787265,1.03290081
6.3132,0.993364275,1.008770704,1.00321126,1.023085952,1.018787384,1.032900691
6.3134,0.993364453,1.008770823,1.00321126,1.023086071,1.018787384,1.03290081
6.3136,0.993364632,1.008770704,1.003211379,1.023086071,1.018787384,1.032900929
6.3138,0.993364811,1.008770704,1.003211379,1.02308619,1.018787384,1.032901049
6.3140,0.993365049,1.008770823,1.003211379,1.023086309,1.018787503,1.032901049
6.3142,0.993365169,1.008770823,1.003211498,1.023086429,1.018787503,1.032901049
6.3144,0.993365347,1.008770823,1.003211498,1.023086429,1.018787622,1.032901049
6.3146,0.993365586,1.008770943,1.003211498,1.023086548,1.018787622,1.032901049
6.3148,0.993365765,1.008770943,1.003211617,1.023086667,1.018787622,1.032901168
6.3150,0.993365943,1.008770943,1.003211737,1.023086786,1.018787742,1.032901287
6.3152,0.993366182,1.008771062,1.003211737,1.023086786,1.018787861,1.032901287
6.3154,0.99336642,1.008771062,1.003211737,1.023086905,1.018787861,1.032901406
6.3156,0.993366599,1.008771181,1.003211737,1.023086905,1.01878798,1.032901406
6.3158,0.993366838,1.008771062,1.003211856,1.023087025,1.01878798,1.032901406
6.3160,0.993366957,1.008771181,1.003211856,1.023087263,1.01878798,1.032901525
6.3162,0.993367255,1.008771181,1.003211975,1.023087263,1.018788099,1.032901525
6.3164,0.993367434,1.0087713,1.003212094,1.023087382,1.018788099,1.032901645
6.3166,0.993367672,1.008771181,1.003212094,1.023087502,1.018788218,1.032901764
6.3168,0.993367851,1.0087713,1.003212214,1.023087502,1.018788218,1.032901764
6.3170,0.99336797,1.00877142,1.003212094,1.02308774,1.018788218,1.032901883
6.3172,0.993368268,1.00877142,1.003212214,1.02308774,1.018788338,1.032901883
6.3174,0.993368447,1.00877142,1.003212214,1.023087859,1.018788457,1.032902002
6.3176,0.993368626,1.0087713,1.003212333,1.023087859,1.018788338,1.032902002
6.3178,0.993368745,1.00877142,1.003212333,1.023087978,1.018788338,1.032902002
6.3180,0.993369043,1.00877142,1.003212333,1.023088217,1.018788576,1.032902002
6.3182,0.993369281,1.008771539,1.003212452,1.023088217,1.018788576,1.032902241
6.3184,0.99336946,1.008771539,1.003212571,1.023088336,1.018788576,1.03290236
6.3186,0.993369639,1.008771658,1.003212571,1.023088336,1.018788695,1.032902241
6.3188,0.993369937,1.008771658,1.003212571,1.023088574,1.018788815,1.03290236
6.3190,0.993370116,1.008771658,1.00321281,1.023088694,1.018788815,1.032902479
6.3192,0.993370354,1.008771658,1.00321281,1.023088694,1.018788815,1.032902479
6.3194,0.993370593,1.008771777,1.00321281,1.023088813,1.018788934,1.032902598
6.3196,0.993370771,1.008771777,1.00321281,1.023088932,1.018789053,1.032902598
6.3198,0.99337101,1.008771777,1.003212929,1.023089051,1.018789053,1.032902718
6.3200,0.993371129,1.008771896,1.003213048,1.02308917,1.018788934,1.032902718
6.3202,0.993371368,1.008771896,1.003213048,1.02308929,1.018789172,1.032902837
6.3204,0.993371487,1.008772135,1.003213167,1.02308929,1.018789172,1.032902718
6.3206,0.993371725,1.008771896,1.003213167,1.02308929,1.018789172,1.032902837
6.3208,0.993371964,1.008772016,1.003213167,1.023089528,1.018789291,1.032903075
6.3210,0.993372142,1.008772016,1.003213286,1.023089528,1.018789291,1.032903075
6.3212,0.99337244,1.008772135,1.003213286,1.023089767,1.018789411,1.032903075
6.3214,0.993372619,1.008772254,1.003213406,1.023089647,1.018789411,1.032903075
6.3216,0.993372858,1.008772135,1.003213406,1.023090005,1.018789291,1.032903075
6.3218,0.993372977,1.008772254,1.003213406,1.023090005,1.018789411,1.032903314
6.3220,0.993373275,1.008772373,1.003213644,1.023090124,1.01878953,1.032903314
6.3222,0.993373454,1.008772254,1.003213644,1.023090124,1.01878953,1.032903433
6.3224,0.993373632,1.008772373,1.003213525,1.023090243,1.018789649,1.032903433
6.3226,0.993373811,1.008772373,1.003213644,1.023090363,1.018789768,1.03290379
6.3228,0.99337399,1.008772373,1.003213644,1.023090482,1.018789768,1.032903671
6.3230,0.993374348,1.008772373,1.003213882,1.023090601,1.018789649,1.032903671
6.3232,0.993374586,1.008772492,1.003213763,1.02309072,1.018789649,1.032903671
6.3234,0.993374705,1.008772612,1.003213763,1.02309072,1.018789768,1.03290379
6.3236,0.993374765,1.008772612,1.003213882,1.023090839,1.018789887,1.03290391
6.3238,0.993375123,1.008772612,1.003213882,1.023090839,1.018790007,1.03290391
6.3240,0.993375301,1.008772731,1.003213882,1.023090959,1.018790007,1.032904148
6.3242,0.993375421,1.008772612,1.003214002,1.023091078,1.018790007,1.032904029
6.3244,0.993375659,1.008772731,1.003214002,1.023091197,1.018790126,1.032904148
6.3246,0.993375897,1.00877285,1.003214121,1.023091197,1.018790007,1.032904148
6.3248,0.993376076,1.008772731,1.003214121,1.023091435,1.018790007,1.032904267
6.3250,0.993376315,1.00877285,1.003214121,1.023091555,1.018790126,1.032904267
6.3252,0.993376553,1.008772969,1.00321424,1.023091555,1.018790126,1.032904387
6.3254,0.993376732,1.008772969,1.00321424,1.023091674,1.018790245,1.032904506
6.3256,0.99337697,1.008772969,1.00321424,1.023091793,1.018790245,1.032904506
6.3258,0.99337709,1.008772969,1.003214359,1.023091912,1.018790364,1.032904506
6.3260,0.993377388,1.008772969,1.003214359,1.023091912,1.018790364,1.032904625
6.3262,0.993377507,1.008773088,1.003214359,1.023092151,1.018790483,1.032904625
6.3264,0.993377745,1.008773088,1.003214478,1.02309227,1.018790483,1.032904744
6.3266,0.993377984,1.008773208,1.003214478,1.02309227,1.018790603,1.032904983
6.3268,0.993378162,1.008773088,1.003214598,1.02309227,1.018790603,1.032904863
6.3270,0.99337846,1.008773327,1.003214717,1.023092508,1.018790722,1.032904983
6.3272,0.99337858,1.008773327,1.003214717,1.023092628,1.018790722,1.032905102
6.3274,0.993378878,1.008773208,1.003214717,1.023092747,1.018790841,1.032905102
6.3276,0.993379116,1.008773446,1.003214836,1.023092866,1.018790841,1.032905102
6.3278,0.993379295,1.008773446,1.003214836,1.023092985,1.01879096,1.032905102
6.3280,0.993379533,1.008773446,1.003214955,1.023092985,1.01879096,1.03290534
6.3282,0.993379772,1.008773446,1.003214955,1.023093104,1.01879096,1.032905459
6.3284,0.993379951,1.008773565,1.003215075,1.023093104,1.01879096,1.032905579
6.3286,0.993380129,1.008773685,1.003215075,1.023093343,1.01879108,1.032905698
6.3288,0.993380368,1.008773685,1.003215075,1.023093343,1.018791199,1.032905579
6.3290,0.993380547,1.008773804,1.003215194,1.023093581,1.018791199,1.032905579
6.3292,0.993380845,1.008773685,1.003215194,1.023093581,1.018791318,1.032905817
6.3294,0.993380964,1.008773804,1.003215313,1.0230937,1.018791318,1.032905936
6.3296,0.993381262,1.008773804,1.003215313,1.02309382,1.018791318,1.032905936
6.3298,0.9933815,1.008773804,1.003215432,1.023093939,1.018791437,1.032905936
6.3300,0.993381679,1.008773923,1.003215313,1.023093939,1.018791437,1.032906175
6.3302,0.993381918,1.008774042,1.003215551,1.023094177,1.018791556,1.032906055
6.3304,0.993382096,1.008774042,1.003215551,1.023094296,1.018791437,1.032906175
6.3306,0.993382335,1.008774042,1.003215551,1.023094416,1.018791676,1.032906413
6.3308,0.993382633,1.008774161,1.003215551,1.023094416,1.018791795,1.032906413
6.3310,0.993382752,1.008774161,1.003215671,1.023094535,1.018791795,1.032906532
6.3312,0.99338305,1.008774161,1.003215671,1.023094654,1.018791795,1.032906532
6.3314,0.993383229,1.008774281,1.00321579,1.023094773,1.018791914,1.032906651
6.3316,0.993383467,1.008774281,1.00321579,1.023094773,1.018791914,1.032906651
6.3318,0.993383646,1.0087744,1.003215909,1.023094893,1.018791914,1.032906771
6.3320,0.993383825,1.0087744,1.003215909,1.023095131,1.018791914,1.032906771
6.3322,0.993384123,1.008774519,1.003215909,1.023095131,1.018792152,1.03290689
6.3324,0.993384302,1.0087744,1.003216028,1.02309525,1.018792033,1.032907009
6.3326,0.99338454,1.008774519,1.003216028,1.023095369,1.018792152,1.032907009
6.3328,0.993384779,1.008774638,1.003216147,1.023095608,1.018792272,1.032907248
6.3330,0.993384957,1.008774638,1.003216267,1.023095608,1.018792391,1.032907248
6.3332,0.993385255,1.008774638,1.003216267,1.023095727,1.018792391,1.032907367
6.3334,0.993385434,1.008774757,1.003216267,1.023095846,1.018792391,1.032907367
6.3336,0.993385673,1.008774877,1.003216386,1.023095965,1.01879251,1.032907367
6.3338,0.993385851,1.008774877,1.003216386,1.023095965,1.018792629,1.032907605
6.3340,0.99338609,1.008774877,1.003216505,1.023096204,1.018792748,1.032907605
6.3342,0.993386328,1.008774877,1.003216624,1.023096204,1.018792629,1.032907724
6.3344,0.993386686,1.008775115,1.003216624,1.023096323,1.018792748,1.032907724
6.3346,0.993386924,1.008774996,1.003216743,1.023096442,1.018792748,1.032907844
6.3348,0.993386924,1.008775115,1.003216743,1.023096561,1.018792868,1.032907844
6.3350,0.993387342,1.008775234,1.003216863,1.023096681,1.018792987,1.032907963
6.3352,0.99338752,1.008775234,1.003216982,1.0230968,1.018792987,1.032908082
6.3354,0.993387759,1.008775234,1.003216982,1.0230968,1.018792987,1.032908201
6.3356,0.993387997,1.008775353,1.003217101,1.023097038,1.018793106,1.03290832
6.3358,0.993388176,1.008775473,1.00321722,1.023097157,1.018793225,1.03290832
6.3360,0.993388355,1.008775353,1.00321722,1.023097277,1.018793225,1.03290844
6.3362,0.993388653,1.008775592,1.00321722,1.023097396,1.018793344,1.03290844
6.3364,0.993388891,1.008775592,1.00321722,1.023097515,1.018793464,1.032908559
